2000-01-04,4880.000000,5200.000000,4880.000000,5050.000000,3659.756348,127100
2000-01-05,4990.000000,4990.000000,4620.000000,4760.000000,3449.592041,104000
2000-01-06,4900.000000,4980.000000,4410.000000,4500.000000,3261.168701,91800
2000-01-07,4300.000000,4650.000000,4300.000000,4430.000000,3210.439941,87700
2000-01-10,4530.000000,4600.000000,4450.000000,4590.000000,3326.392334,104300
2000-01-11,4570.000000,4570.000000,4230.000000,4330.000000,3137.969238,117400
2000-01-12,4200.000000,4280.000000,4050.000000,4070.000000,2949.546143,104300
2000-01-13,4100.000000,4360.000000,4000.000000,4000.000000,2898.816650,177400
2000-01-14,4050.000000,4120.000000,3960.000000,4060.000000,2942.299316,79000
2000-01-17,4070.000000,4195.000000,4010.000000,4070.000000,2949.546143,82800
2000-01-18,4150.000000,4150.000000,3870.000000,3950.000000,2862.581787,170200
2000-01-19,3800.000000,3850.000000,3550.000000,3550.000000,2572.700195,127600
2000-01-20,3600.000000,3645.000000,3250.000000,3345.000000,2424.135254,71400
2000-01-21,3200.000000,3500.000000,3130.000000,3450.000000,2500.229492,117800
2000-01-24,3550.000000,3680.000000,3450.000000,3520.000000,2550.958740,91200
2000-01-25,3450.000000,3500.000000,3325.000000,3500.000000,2536.464355,85200
2000-01-26,3500.000000,3650.000000,3410.000000,3590.000000,2601.687988,56000
2000-01-27,3585.000000,3980.000000,3550.000000,3950.000000,2862.581787,132000
2000-01-28,4100.000000,4100.000000,3870.000000,3880.000000,2811.852295,105500
2000-01-31,3870.000000,4260.000000,3760.000000,4000.000000,2898.816650,184600
2000-02-01,4200.000000,4200.000000,3880.000000,3940.000000,2855.334473,84800
2000-02-02,3985.000000,4200.000000,3880.000000,4010.000000,2906.063965,115100
2000-02-03,4050.000000,4100.000000,4010.000000,4070.000000,2949.546143,75900
2000-02-04,4070.000000,4070.000000,4070.000000,4070.000000,2949.546143,0
2000-02-07,4095.000000,4155.000000,4050.000000,4060.000000,2942.299316,99400
2000-02-08,4050.000000,4050.000000,3870.000000,3870.000000,2804.604980,77400
2000-02-09,3800.000000,4000.000000,3600.000000,3730.000000,2703.146729,82000
2000-02-10,3730.000000,3730.000000,3480.000000,3505.000000,2540.088379,81400
2000-02-11,3330.000000,3505.000000,3330.000000,3380.000000,2449.500488,110600
2000-02-14,3350.000000,3650.000000,2875.000000,3410.000000,2471.240967,150500
2000-02-15,3580.000000,3580.000000,3260.000000,3275.000000,2373.406494,86500
2000-02-16,3300.000000,3460.000000,3195.000000,3200.000000,2319.052979,55600
2000-02-17,3100.000000,3275.000000,3100.000000,3250.000000,2355.288818,90400
2000-02-18,3250.000000,3300.000000,3085.000000,3170.000000,2297.312500,225500
2000-02-21,3010.000000,3160.000000,2960.000000,3030.000000,2195.854004,125700
2000-02-22,3040.000000,3100.000000,2910.000000,3000.000000,2174.112549,120300
2000-02-23,3050.000000,3450.000000,3015.000000,3360.000000,2435.006348,172600
2000-02-24,3250.000000,3325.000000,3020.000000,3120.000000,2261.077393,50500
2000-02-25,3150.000000,3230.000000,3030.000000,3050.000000,2210.347656,97800
2000-02-28,3150.000000,3290.000000,3060.000000,3180.000000,2304.559326,112000
2000-02-29,3250.000000,3280.000000,3105.000000,3105.000000,2250.206787,129200
2000-03-01,3105.000000,3105.000000,3105.000000,3105.000000,2250.206787,0
2000-03-02,3570.000000,3570.000000,3230.000000,3410.000000,2471.240967,174300
2000-03-03,3490.000000,3500.000000,3180.000000,3250.000000,2355.288818,153400
2000-03-06,3360.000000,3550.000000,3360.000000,3500.000000,2536.464355,286400
2000-03-07,3500.000000,3600.000000,3400.000000,3500.000000,2536.464355,243600
2000-03-08,3500.000000,3800.000000,3450.000000,3650.000000,2645.170410,634000
2000-03-09,3650.000000,3820.000000,3560.000000,3630.000000,2630.676025,435000
2000-03-10,3710.000000,3770.000000,3500.000000,3500.000000,2536.464355,212000
2000-03-13,3500.000000,3670.000000,3435.000000,3600.000000,2608.935547,325000
2000-03-14,4100.000000,4135.000000,3810.000000,3810.000000,2761.123291,474900
2000-03-15,3810.000000,3820.000000,3510.000000,3530.000000,2558.206055,239500
2000-03-16,3700.000000,3740.000000,3480.000000,3490.000000,2529.217773,180500
2000-03-17,3510.000000,3620.000000,3495.000000,3540.000000,2565.452881,110200
2000-03-20,3600.000000,3680.000000,3550.000000,3550.000000,2572.700195,170800
2000-03-21,3650.000000,3650.000000,3430.000000,3435.000000,2489.359131,126200
2000-03-22,3585.000000,3760.000000,3500.000000,3760.000000,2724.887939,395900
2000-03-23,3750.000000,3790.000000,3600.000000,3670.000000,2659.664551,199900
2000-03-24,3670.000000,3780.000000,3600.000000,3655.000000,2648.793701,202800
2000-03-27,3845.000000,3990.000000,3715.000000,3825.000000,2771.993652,266900
2000-03-28,3825.000000,3850.000000,3700.000000,3750.000000,2717.641113,168500
2000-03-29,3740.000000,3990.000000,3690.000000,3825.000000,2771.993652,256400
2000-03-30,3900.000000,3940.000000,3710.000000,3765.000000,2728.511475,219800
2000-03-31,3765.000000,4300.000000,3630.000000,4300.000000,3116.228027,286100
2000-04-03,3900.000000,3980.000000,3715.000000,3725.000000,2699.523193,266700
2000-04-04,3725.000000,3795.000000,3510.000000,3700.000000,2681.405518,145600
2000-04-05,3700.000000,3700.000000,3700.000000,3700.000000,2681.405518,0
2000-04-06,3700.000000,3740.000000,3550.000000,3550.000000,2572.700195,125000
2000-04-07,3555.000000,3740.000000,3550.000000,3615.000000,2619.805420,155600
2000-04-10,3630.000000,3780.000000,3615.000000,3680.000000,2666.911377,170600
2000-04-11,3615.000000,3650.000000,3510.000000,3515.000000,2547.335205,79200
2000-04-12,3520.000000,3590.000000,3490.000000,3505.000000,2540.088379,150300
2000-04-13,3505.000000,3505.000000,3505.000000,3505.000000,2540.088379,0
2000-04-14,3420.000000,3480.000000,3300.000000,3360.000000,2435.006348,97500
2000-04-17,3355.000000,3355.000000,3000.000000,3015.000000,2184.983398,146600
2000-04-18,3200.000000,3200.000000,3060.000000,3100.000000,2246.583008,87600
