Date,Open,High,Low,Close,Adj Close,Volume
2000-02-04,1885.000000,1885.000000,1885.000000,1885.000000,636.807739,0
2000-02-07,null,null,null,null,null,null
2000-02-08,null,null,null,null,null,null
2000-02-09,null,null,null,null,null,null
2000-02-10,null,null,null,null,null,null
2000-02-11,null,null,null,null,null,null
2000-02-14,null,null,null,null,null,null
2000-02-15,null,null,null,null,null,null
2000-02-16,null,null,null,null,null,null
2000-02-17,null,null,null,null,null,null
2000-02-18,null,null,null,null,null,null
2000-02-21,null,null,null,null,null,null
2000-02-22,null,null,null,null,null,null
2000-02-23,null,null,null,null,null,null
2000-02-24,null,null,null,null,null,null
2000-02-25,null,null,null,null,null,null
2000-02-28,null,null,null,null,null,null
2000-02-29,null,null,null,null,null,null
2000-03-01,2050.000000,2050.000000,2050.000000,2050.000000,692.549744,0
2000-03-02,null,null,null,null,null,null
2000-03-03,null,null,null,null,null,null
2000-03-06,null,null,null,null,null,null
2000-03-07,null,null,null,null,null,null
2000-03-08,null,null,null,null,null,null
2000-03-09,null,null,null,null,null,null
2000-03-10,null,null,null,null,null,null
2000-03-13,null,null,null,null,null,null
2000-03-14,null,null,null,null,null,null
2000-03-15,null,null,null,null,null,null
2000-03-16,null,null,null,null,null,null
2000-03-17,null,null,null,null,null,null
2000-03-20,null,null,null,null,null,null
2000-03-21,null,null,null,null,null,null
2000-03-22,null,null,null,null,null,null
2000-03-23,null,null,null,null,null,null
2000-03-24,null,null,null,null,null,null
2000-03-27,null,null,null,null,null,null
2000-03-28,null,null,null,null,null,null
2000-03-29,null,null,null,null,null,null
2000-03-30,null,null,null,null,null,null
2000-03-31,null,null,null,null,null,null
2000-04-03,null,null,null,null,null,null
2000-04-04,null,null,null,null,null,null
2000-04-05,1660.000000,1660.000000,1660.000000,1660.000000,560.796387,0
2000-04-06,null,null,null,null,null,null
2000-04-07,null,null,null,null,null,null
2000-04-10,null,null,null,null,null,null
2000-04-11,null,null,null,null,null,null
2000-04-12,null,null,null,null,null,null
2000-04-13,1720.000000,1720.000000,1720.000000,1720.000000,581.065979,0
2000-04-14,null,null,null,null,null,null
2000-04-17,null,null,null,null,null,null
2000-04-18,null,null,null,null,null,null
2000-04-19,null,null,null,null,null,null
2000-04-20,null,null,null,null,null,null
2000-04-21,null,null,null,null,null,null
2000-04-24,null,null,null,null,null,null
2000-04-25,null,null,null,null,null,null
2000-04-26,null,null,null,null,null,null
2000-04-27,null,null,null,null,null,null
2000-04-28,null,null,null,null,null,null
2000-05-01,1730.000000,1730.000000,1730.000000,1730.000000,584.444214,0
2000-05-02,null,null,null,null,null,null
2000-05-03,null,null,null,null,null,null
2000-05-04,null,null,null,null,null,null
2000-05-05,1810.000000,1810.000000,1810.000000,1810.000000,611.470642,0
2000-05-08,null,null,null,null,null,null
2000-05-09,1760.000000,1760.000000,1760.000000,1760.000000,594.579224,0
2000-05-10,null,null,null,null,null,null
2000-05-11,1760.000000,1760.000000,1760.000000,1760.000000,594.579224,0
2000-05-12,null,null,null,null,null,null
2000-05-15,null,null,null,null,null,null
2000-05-16,null,null,null,null,null,null
2000-05-17,null,null,null,null,null,null
2000-05-18,null,null,null,null,null,null
2000-05-19,null,null,null,null,null,null
2000-05-22,null,null,null,null,null,null
2000-05-23,null,null,null,null,null,null
2000-05-24,null,null,null,null,null,null
2000-05-25,null,null,null,null,null,null
2000-05-26,null,null,null,null,null,null
2000-05-29,null,null,null,null,null,null
2000-05-30,877.000000,877.000000,877.000000,877.000000,296.276093,0
2000-05-31,null,null,null,null,null,null
2000-06-01,null,null,null,null,null,null
2000-06-02,null,null,null,null,null,null
2000-06-05,null,null,null,null,null,null
2000-06-06,1025.000000,1025.000000,1025.000000,1025.000000,346.274872,0
2000-06-07,null,null,null,null,null,null
2000-06-08,null,null,null,null,null,null
2000-06-09,null,null,null,null,null,null
2000-06-12,null,null,null,null,null,null
2000-06-13,null,null,null,null,null,null
2000-06-14,null,null,null,null,null,null
2000-06-15,null,null,null,null,null,null
2000-06-16,null,null,null,null,null,null
2000-06-19,null,null,null,null,null,null
2000-06-20,null,null,null,null,null,null
2000-06-21,null,null,null,null,null,null
2000-06-22,null,null,null,null,null,null
2000-06-23,null,null,null,null,null,null
2000-06-26,null,null,null,null,null,null
2000-06-27,null,null,null,null,null,null
2000-06-28,null,null,null,null,null,null
2000-06-29,null,null,null,null,null,null
2000-06-30,null,null,null,null,null,null
2000-07-03,null,null,null,null,null,null
2000-07-04,null,null,null,null,null,null
2000-07-05,null,null,null,null,null,null
2000-07-06,null,null,null,null,null,null
2000-07-07,null,null,null,null,null,null
2000-07-10,null,null,null,null,null,null
2000-07-11,null,null,null,null,null,null
2000-07-12,null,null,null,null,null,null
2000-07-13,null,null,null,null,null,null
2000-07-14,null,null,null,null,null,null
2000-07-17,1020.000000,1020.000000,1020.000000,1020.000000,344.585663,0
2000-07-18,null,null,null,null,null,null
2000-07-19,null,null,null,null,null,null
2000-07-20,null,null,null,null,null,null
2000-07-21,null,null,null,null,null,null
2000-07-24,null,null,null,null,null,null
2000-07-25,null,null,null,null,null,null
2000-07-26,null,null,null,null,null,null
2000-07-27,null,null,null,null,null,null
2000-07-28,null,null,null,null,null,null
2000-07-31,null,null,null,null,null,null
2000-08-01,null,null,null,null,null,null
2000-08-02,null,null,null,null,null,null
2000-08-03,null,null,null,null,null,null
2000-08-04,null,null,null,null,null,null
2000-08-07,null,null,null,null,null,null
2000-08-08,null,null,null,null,null,null
2000-08-09,null,null,null,null,null,null
2000-08-10,null,null,null,null,null,null
2000-08-11,null,null,null,null,null,null
2000-08-14,null,null,null,null,null,null
2000-08-15,1110.000000,1110.000000,1110.000000,1110.000000,374.990265,0
2000-08-16,null,null,null,null,null,null
2000-08-17,null,null,null,null,null,null
2000-08-18,null,null,null,null,null,null
2000-08-21,null,null,null,null,null,null
2000-08-22,null,null,null,null,null,null
2000-08-23,null,null,null,null,null,null
2000-08-24,null,null,null,null,null,null
2000-08-25,null,null,null,null,null,null
2000-08-28,null,null,null,null,null,null
2000-08-29,null,null,null,null,null,null
2000-08-30,null,null,null,null,null,null
2000-08-31,null,null,null,null,null,null
2000-09-01,null,null,null,null,null,null
2000-09-04,null,null,null,null,null,null
2000-09-05,null,null,null,null,null,null
2000-09-06,null,null,null,null,null,null
2000-09-07,null,null,null,null,null,null
2000-09-08,null,null,null,null,null,null
2000-09-11,1115.000000,1115.000000,1115.000000,1115.000000,376.679443,0
2000-09-12,1115.000000,1115.000000,1115.000000,1115.000000,376.679443,0
2000-09-13,1115.000000,1115.000000,1115.000000,1115.000000,376.679443,0
2000-09-14,null,null,null,null,null,null
2000-09-15,null,null,null,null,null,null
2000-09-18,null,null,null,null,null,null
2000-09-19,null,null,null,null,null,null
2000-09-20,null,null,null,null,null,null
2000-09-21,null,null,null,null,null,null
2000-09-22,null,null,null,null,null,null
2000-09-25,null,null,null,null,null,null
2000-09-26,null,null,null,null,null,null
2000-09-27,null,null,null,null,null,null
2000-09-28,null,null,null,null,null,null
2000-09-29,null,null,null,null,null,null
2000-10-02,null,null,null,null,null,null
2000-10-03,1025.000000,1025.000000,1025.000000,1025.000000,346.274872,0
2000-10-04,null,null,null,null,null,null
2000-10-05,null,null,null,null,null,null
2000-10-06,null,null,null,null,null,null
2000-10-09,null,null,null,null,null,null
2000-10-10,null,null,null,null,null,null
2000-10-11,null,null,null,null,null,null
2000-10-12,null,null,null,null,null,null
2000-10-13,null,null,null,null,null,null
2000-10-16,1190.000000,1190.000000,1190.000000,1190.000000,402.016632,0
2000-10-17,null,null,null,null,null,null
2000-10-18,null,null,null,null,null,null
2000-10-19,null,null,null,null,null,null
2000-10-20,null,null,null,null,null,null
2000-10-23,null,null,null,null,null,null
2000-10-24,null,null,null,null,null,null
2000-10-25,null,null,null,null,null,null
2000-10-26,null,null,null,null,null,null
2000-10-27,1190.000000,1190.000000,1190.000000,1190.000000,402.016632,0
2000-10-30,null,null,null,null,null,null
2000-10-31,null,null,null,null,null,null
2000-11-01,null,null,null,null,null,null
2000-11-02,null,null,null,null,null,null
2000-11-03,null,null,null,null,null,null
2000-11-06,null,null,null,null,null,null
2000-11-07,null,null,null,null,null,null
2000-11-08,null,null,null,null,null,null
2000-11-09,null,null,null,null,null,null
2000-11-10,null,null,null,null,null,null
2000-11-13,null,null,null,null,null,null
2000-11-14,null,null,null,null,null,null
2000-11-15,null,null,null,null,null,null
2000-11-16,null,null,null,null,null,null
2000-11-17,null,null,null,null,null,null
2000-11-20,null,null,null,null,null,null
2000-11-21,null,null,null,null,null,null
2000-11-22,null,null,null,null,null,null
2000-11-23,null,null,null,null,null,null
2000-11-24,null,null,null,null,null,null
2000-11-27,null,null,null,null,null,null
2000-11-28,null,null,null,null,null,null
2000-11-29,null,null,null,null,null,null
2000-11-30,null,null,null,null,null,null
2000-12-01,null,null,null,null,null,null
2000-12-04,null,null,null,null,null,null
2000-12-05,null,null,null,null,null,null
2000-12-06,null,null,null,null,null,null
2000-12-07,null,null,null,null,null,null
2000-12-08,null,null,null,null,null,null
2000-12-11,null,null,null,null,null,null
2000-12-12,null,null,null,null,null,null
2000-12-13,null,null,null,null,null,null
2000-12-14,null,null,null,null,null,null
2000-12-15,null,null,null,null,null,null
2000-12-18,null,null,null,null,null,null
2000-12-19,null,null,null,null,null,null
2000-12-20,null,null,null,null,null,null
2000-12-21,null,null,null,null,null,null
2000-12-22,null,null,null,null,null,null
2000-12-25,null,null,null,null,null,null
2000-12-26,null,null,null,null,null,null
2000-12-27,null,null,null,null,null,null
2000-12-28,null,null,null,null,null,null
2000-12-29,null,null,null,null,null,null
2001-01-01,null,null,null,null,null,null
2001-01-02,null,null,null,null,null,null
2001-01-03,null,null,null,null,null,null
2001-01-04,null,null,null,null,null,null
2001-01-05,null,null,null,null,null,null
2001-01-08,null,null,null,null,null,null
2001-01-09,null,null,null,null,null,null
2001-01-10,null,null,null,null,null,null
2001-01-11,null,null,null,null,null,null
2001-01-12,null,null,null,null,null,null
2001-01-15,null,null,null,null,null,null
